,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_propensity_model__n_estimators,param_propensity_model__max_depth,param_propensity_model__learning_rate,param_propensity_model__l2_leaf_reg,param_outcome_model__n_estimators,param_outcome_model__max_depth,param_outcome_model__learning_rate,param_outcome_model__l2_leaf_reg,param_effect_model__random_strength,param_effect_model__n_estimators,param_effect_model__max_depth,param_effect_model__learning_rate,param_effect_model__l2_leaf_reg,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,24.22085626920064,0.27745709387739637,0.1326576073964437,0.0305516384350547,100,4,0.02,10.0,200,6,0.07,7.0,1.0,150,3,0.03,20.0,"{'propensity_model__n_estimators': 100, 'propensity_model__max_depth': 4, 'propensity_model__learning_rate': 0.02, 'propensity_model__l2_leaf_reg': 10.0, 'outcome_model__n_estimators': 200, 'outcome_model__max_depth': 6, 'outcome_model__learning_rate': 0.07, 'outcome_model__l2_leaf_reg': 7.0, 'effect_model__random_strength': 1.0, 'effect_model__n_estimators': 150, 'effect_model__max_depth': 3, 'effect_model__learning_rate': 0.03, 'effect_model__l2_leaf_reg': 20.0}",0.047243153427075024,0.051703982429653975,0.04091976838231741,0.04662230141301547,0.00442447067057851,61
1,21.10271151860555,0.9647338879142753,0.17647274335225424,0.0488963521064449,50,3,0.04,15.0,250,5,0.04,3.0,0.5,50,4,0.02,20.0,"{'propensity_model__n_estimators': 50, 'propensity_model__max_depth': 3, 'propensity_model__learning_rate': 0.04, 'propensity_model__l2_leaf_reg': 15.0, 'outcome_model__n_estimators': 250, 'outcome_model__max_depth': 5, 'outcome_model__learning_rate': 0.04, 'outcome_model__l2_leaf_reg': 3.0, 'effect_model__random_strength': 0.5, 'effect_model__n_estimators': 50, 'effect_model__max_depth': 4, 'effect_model__learning_rate': 0.02, 'effect_model__l2_leaf_reg': 20.0}",0.04617700648090414,0.05249942910839106,0.037454309472629954,0.04537691502064172,0.0061681448303456555,78
2,25.677542130152386,1.775319884784593,0.13884782791137695,0.04207667203166461,100,4,0.03,20.0,250,7,0.04,9.0,1.0,100,4,0.01,20.0,"{'propensity_model__n_estimators': 100, 'propensity_model__max_depth': 4, 'propensity_model__learning_rate': 0.03, 'propensity_model__l2_leaf_reg': 20.0, 'outcome_model__n_estimators': 250, 'outcome_model__max_depth': 7, 'outcome_model__learning_rate': 0.04, 'outcome_model__l2_leaf_reg': 9.0, 'effect_model__random_strength': 1.0, 'effect_model__n_estimators': 100, 'effect_model__max_depth': 4, 'effect_model__learning_rate': 0.01, 'effect_model__l2_leaf_reg': 20.0}",0.045192474100308605,0.048710616454867545,0.04738084098936296,0.047094643848179706,0.0014504626869730182,46
3,12.386019150416056,1.0398521990655374,0.16422605514526367,0.04022065991630337,100,4,0.05,30.0,100,6,0.04,5.0,0.5,150,6,0.05,20.0,"{'propensity_model__n_estimators': 100, 'propensity_model__max_depth': 4, 'propensity_model__learning_rate': 0.05, 'propensity_model__l2_leaf_reg': 30.0, 'outcome_model__n_estimators': 100, 'outcome_model__max_depth': 6, 'outcome_model__learning_rate': 0.04, 'outcome_model__l2_leaf_reg': 5.0, 'effect_model__random_strength': 0.5, 'effect_model__n_estimators': 150, 'effect_model__max_depth': 6, 'effect_model__learning_rate': 0.05, 'effect_model__l2_leaf_reg': 20.0}",0.04763582800035668,0.05308570950150884,0.02848760198533165,0.043069713162399055,0.010548420952269452,97
4,17.783320824305218,0.7692135659673613,0.18518964449564615,0.024075580001496743,50,4,0.01,25.0,200,6,0.03,4.0,0.0,50,5,0.02,15.0,"{'propensity_model__n_estimators': 50, 'propensity_model__max_depth': 4, 'propensity_model__learning_rate': 0.01, 'propensity_model__l2_leaf_reg': 25.0, 'outcome_model__n_estimators': 200, 'outcome_model__max_depth': 6, 'outcome_model__learning_rate': 0.03, 'outcome_model__l2_leaf_reg': 4.0, 'effect_model__random_strength': 0.0, 'effect_model__n_estimators': 50, 'effect_model__max_depth': 5, 'effect_model__learning_rate': 0.02, 'effect_model__l2_leaf_reg': 15.0}",0.04493507158332935,0.05956072351421188,0.037107755504065254,0.047201183533868825,0.009305388784478605,44
5,25.90957546234131,0.5839681929407793,0.1868427594502767,0.02455869614209901,100,5,0.01,10.0,250,6,0.1,2.0,1.5,100,3,0.05,10.0,"{'propensity_model__n_estimators': 100, 'propensity_model__max_depth': 5, 'propensity_model__learning_rate': 0.01, 'propensity_model__l2_leaf_reg': 10.0, 'outcome_model__n_estimators': 250, 'outcome_model__max_depth': 6, 'outcome_model__learning_rate': 0.1, 'outcome_model__l2_leaf_reg': 2.0, 'effect_model__random_strength': 1.5, 'effect_model__n_estimators': 100, 'effect_model__max_depth': 3, 'effect_model__learning_rate': 0.05, 'effect_model__l2_leaf_reg': 10.0}",0.04840371994264284,0.050852218551408854,0.04088962114374478,0.04671518654593215,0.00423884383219876,58
6,25.171196222305298,0.7739113944323893,0.21726202964782715,0.020879309861844254,100,3,0.03,25.0,200,8,0.07,1.0,1.0,50,4,0.02,20.0,"{'propensity_model__n_estimators': 100, 'propensity_model__max_depth': 3, 'propensity_model__learning_rate': 0.03, 'propensity_model__l2_leaf_reg': 25.0, 'outcome_model__n_estimators': 200, 'outcome_model__max_depth': 8, 'outcome_model__learning_rate': 0.07, 'outcome_model__l2_leaf_reg': 1.0, 'effect_model__random_strength': 1.0, 'effect_model__n_estimators': 50, 'effect_model__max_depth': 4, 'effect_model__learning_rate': 0.02, 'effect_model__l2_leaf_reg': 20.0}",0.04561530218856033,0.050981974710788275,0.03924627191614152,0.04528118293849671,0.004796902248744649,79
7,35.193066914876304,0.8467219989572448,0.1492034594217936,0.06839108435264293,100,3,0.02,20.0,250,8,0.1,7.0,0.5,150,3,0.02,15.0,"{'propensity_model__n_estimators': 100, 'propensity_model__max_depth': 3, 'propensity_model__learning_rate': 0.02, 'propensity_model__l2_leaf_reg': 20.0, 'outcome_model__n_estimators': 250, 'outcome_model__max_depth': 8, 'outcome_model__learning_rate': 0.1, 'outcome_model__l2_leaf_reg': 7.0, 'effect_model__random_strength': 0.5, 'effect_model__n_estimators': 150, 'effect_model__max_depth': 3, 'effect_model__learning_rate': 0.02, 'effect_model__l2_leaf_reg': 15.0}",0.04770192647198135,0.05268430963527396,0.043623238611294954,0.04800315823951675,0.0037052941816386057,33
8,27.620079040527344,2.1232006665734353,0.16258978843688965,0.04512218615431261,100,5,0.04,20.0,200,5,0.03,6.0,1.0,200,5,0.02,10.0,"{'propensity_model__n_estimators': 100, 'propensity_model__max_depth': 5, 'propensity_model__learning_rate': 0.04, 'propensity_model__l2_leaf_reg': 20.0, 'outcome_model__n_estimators': 200, 'outcome_model__max_depth': 5, 'outcome_model__learning_rate': 0.03, 'outcome_model__l2_leaf_reg': 6.0, 'effect_model__random_strength': 1.0, 'effect_model__n_estimators': 200, 'effect_model__max_depth': 5, 'effect_model__learning_rate': 0.02, 'effect_model__l2_leaf_reg': 10.0}",0.03862616854432763,0.05382866979687975,0.03775430878793268,0.04340304904304668,0.007380614741143239,96
9,35.94181283315023,1.3585004514679526,0.16070222854614258,0.016865294941990763,150,3,0.04,30.0,300,7,0.09000000000000001,1.0,0.5,150,3,0.02,10.0,"{'propensity_model__n_estimators': 150, 'propensity_model__max_depth': 3, 'propensity_model__learning_rate': 0.04, 'propensity_model__l2_leaf_reg': 30.0, 'outcome_model__n_estimators': 300, 'outcome_model__max_depth': 7, 'outcome_model__learning_rate': 0.09000000000000001, 'outcome_model__l2_leaf_reg': 1.0, 'effect_model__random_strength': 0.5, 'effect_model__n_estimators': 150, 'effect_model__max_depth': 3, 'effect_model__learning_rate': 0.02, 'effect_model__l2_leaf_reg': 10.0}",0.04981584654200727,0.05364128125766822,0.0424992013538132,0.048652109717829566,0.004622567734707113,17
10,19.504361391067505,1.2287142625934844,0.19499548276265463,0.02255008483749389,150,5,0.05,25.0,150,5,0.1,8.0,1.0,200,5,0.02,20.0,"{'propensity_model__n_estimators': 150, 'propensity_model__max_depth': 5, 'propensity_model__learning_rate': 0.05, 'propensity_model__l2_leaf_reg': 25.0, 'outcome_model__n_estimators': 150, 'outcome_model__max_depth': 5, 'outcome_model__learning_rate': 0.1, 'outcome_model__l2_leaf_reg': 8.0, 'effect_model__random_strength': 1.0, 'effect_model__n_estimators': 200, 'effect_model__max_depth': 5, 'effect_model__learning_rate': 0.02, 'effect_model__l2_leaf_reg': 20.0}",0.04895636587572719,0.05263541386422743,0.040152143486599956,0.04724797440885153,0.005237490549446245,43
11,28.747955481211346,2.2675735571708704,0.1967750390370687,0.03647870861036242,150,4,0.05,15.0,200,8,0.060000000000000005,2.0,0.5,100,4,0.05,5.0,"{'propensity_model__n_estimators': 150, 'propensity_model__max_depth': 4, 'propensity_model__learning_rate': 0.05, 'propensity_model__l2_leaf_reg': 15.0, 'outcome_model__n_estimators': 200, 'outcome_model__max_depth': 8, 'outcome_model__learning_rate': 0.060000000000000005, 'outcome_model__l2_leaf_reg': 2.0, 'effect_model__random_strength': 0.5, 'effect_model__n_estimators': 100, 'effect_model__max_depth': 4, 'effect_model__learning_rate': 0.05, 'effect_model__l2_leaf_reg': 5.0}",0.051512359369674715,0.054984890107530215,0.04116844613868667,0.049221898538630536,0.005868457440699897,10
12,32.23207934697469,0.39551868233075066,0.20128377278645834,0.011325052280715044,50,3,0.05,15.0,250,8,0.060000000000000005,4.0,0.5,150,3,0.05,15.0,"{'propensity_model__n_estimators': 50, 'propensity_model__max_depth': 3, 'propensity_model__learning_rate': 0.05, 'propensity_model__l2_leaf_reg': 15.0, 'outcome_model__n_estimators': 250, 'outcome_model__max_depth': 8, 'outcome_model__learning_rate': 0.060000000000000005, 'outcome_model__l2_leaf_reg': 4.0, 'effect_model__random_strength': 0.5, 'effect_model__n_estimators': 150, 'effect_model__max_depth': 3, 'effect_model__learning_rate': 0.05, 'effect_model__l2_leaf_reg': 15.0}",0.043743343664365136,0.05262754394587192,0.04173712873272059,0.04603600544765255,0.004732336238978196,67
13,25.482803026835125,0.7743850674450877,0.18131097157796225,0.0535022457219113,150,3,0.04,20.0,200,7,0.09000000000000001,3.0,1.0,100,3,0.01,5.0,"{'propensity_model__n_estimators': 150, 'propensity_model__max_depth': 3, 'propensity_model__learning_rate': 0.04, 'propensity_model__l2_leaf_reg': 20.0, 'outcome_model__n_estimators': 200, 'outcome_model__max_depth': 7, 'outcome_model__learning_rate': 0.09000000000000001, 'outcome_model__l2_leaf_reg': 3.0, 'effect_model__random_strength': 1.0, 'effect_model__n_estimators': 100, 'effect_model__max_depth': 3, 'effect_model__learning_rate': 0.01, 'effect_model__l2_leaf_reg': 5.0}",0.044233259476098824,0.049996568291008917,0.04117905971854241,0.045136295828550055,0.0036559285502469722,80
14,33.53675969441732,1.1820332376989071,0.17627318700154623,0.06015971975337541,150,4,0.03,10.0,300,7,0.060000000000000005,10.0,0.0,50,6,0.03,10.0,"{'propensity_model__n_estimators': 150, 'propensity_model__max_depth': 4, 'propensity_model__learning_rate': 0.03, 'propensity_model__l2_leaf_reg': 10.0, 'outcome_model__n_estimators': 300, 'outcome_model__max_depth': 7, 'outcome_model__learning_rate': 0.060000000000000005, 'outcome_model__l2_leaf_reg': 10.0, 'effect_model__random_strength': 0.0, 'effect_model__n_estimators': 50, 'effect_model__max_depth': 6, 'effect_model__learning_rate': 0.03, 'effect_model__l2_leaf_reg': 10.0}",0.04925519261633071,0.05217935276123972,0.04275652545999145,0.0480636902791873,0.003938034785003903,31
15,28.04873243967692,0.18824176533617878,0.18738691012064615,0.03562961043241913,100,4,0.05,20.0,200,8,0.060000000000000005,7.0,2.0,150,5,0.02,5.0,"{'propensity_model__n_estimators': 100, 'propensity_model__max_depth': 4, 'propensity_model__learning_rate': 0.05, 'propensity_model__l2_leaf_reg': 20.0, 'outcome_model__n_estimators': 200, 'outcome_model__max_depth': 8, 'outcome_model__learning_rate': 0.060000000000000005, 'outcome_model__l2_leaf_reg': 7.0, 'effect_model__random_strength': 2.0, 'effect_model__n_estimators': 150, 'effect_model__max_depth': 5, 'effect_model__learning_rate': 0.02, 'effect_model__l2_leaf_reg': 5.0}",0.039293646534552834,0.0525655223329642,0.03914822635730546,0.0436691317416075,0.006290978245205469,94
16,27.407568375269573,2.8289474780428625,0.10939868291219075,0.022829146795899005,50,3,0.03,25.0,250,7,0.060000000000000005,8.0,1.0,150,5,0.01,5.0,"{'propensity_model__n_estimators': 50, 'propensity_model__max_depth': 3, 'propensity_model__learning_rate': 0.03, 'propensity_model__l2_leaf_reg': 25.0, 'outcome_model__n_estimators': 250, 'outcome_model__max_depth': 7, 'outcome_model__learning_rate': 0.060000000000000005, 'outcome_model__l2_leaf_reg': 8.0, 'effect_model__random_strength': 1.0, 'effect_model__n_estimators': 150, 'effect_model__max_depth': 5, 'effect_model__learning_rate': 0.01, 'effect_model__l2_leaf_reg': 5.0}",0.04830086763470126,0.05212637268359642,0.045349250991057286,0.048592163769784986,0.0027744050037929653,19
17,13.484932899475098,1.5191113029045735,0.1323843002319336,0.05206778431301019,50,3,0.02,30.0,150,5,0.08000000000000002,7.0,1.5,200,4,0.04,10.0,"{'propensity_model__n_estimators': 50, 'propensity_model__max_depth': 3, 'propensity_model__learning_rate': 0.02, 'propensity_model__l2_leaf_reg': 30.0, 'outcome_model__n_estimators': 150, 'outcome_model__max_depth': 5, 'outcome_model__learning_rate': 0.08000000000000002, 'outcome_model__l2_leaf_reg': 7.0, 'effect_model__random_strength': 1.5, 'effect_model__n_estimators': 200, 'effect_model__max_depth': 4, 'effect_model__learning_rate': 0.04, 'effect_model__l2_leaf_reg': 10.0}",0.047007542093596644,0.056717543916737584,0.043857669869595065,0.04919425195997643,0.005472986092733683,11
18,13.76101009051005,0.49566025240039235,0.18533500035603842,0.042101089646720415,100,3,0.01,10.0,150,8,0.08000000000000002,7.0,0.5,150,4,0.03,20.0,"{'propensity_model__n_estimators': 100, 'propensity_model__max_depth': 3, 'propensity_model__learning_rate': 0.01, 'propensity_model__l2_leaf_reg': 10.0, 'outcome_model__n_estimators': 150, 'outcome_model__max_depth': 8, 'outcome_model__learning_rate': 0.08000000000000002, 'outcome_model__l2_leaf_reg': 7.0, 'effect_model__random_strength': 0.5, 'effect_model__n_estimators': 150, 'effect_model__max_depth': 4, 'effect_model__learning_rate': 0.03, 'effect_model__l2_leaf_reg': 20.0}",0.04899025999190487,0.05131675409870079,0.03706055431768711,0.045789189469430926,0.006244728305615458,71
19,20.736064513524372,1.4733850587364106,0.23743589719136557,0.04451383372638163,50,4,0.04,10.0,200,5,0.08000000000000002,5.0,0.0,100,4,0.04,10.0,"{'propensity_model__n_estimators': 50, 'propensity_model__max_depth': 4, 'propensity_model__learning_rate': 0.04, 'propensity_model__l2_leaf_reg': 10.0, 'outcome_model__n_estimators': 200, 'outcome_model__max_depth': 5, 'outcome_model__learning_rate': 0.08000000000000002, 'outcome_model__l2_leaf_reg': 5.0, 'effect_model__random_strength': 0.0, 'effect_model__n_estimators': 100, 'effect_model__max_depth': 4, 'effect_model__learning_rate': 0.04, 'effect_model__l2_leaf_reg': 10.0}",0.048269560702902864,0.05542501551461773,0.04168990185796262,0.048461492691827736,0.0056089788260483405,24
20,27.34341065088908,0.3356737567550024,0.25291721026102704,0.05682428470345825,50,5,0.04,25.0,300,5,0.03,10.0,2.0,50,3,0.03,15.0,"{'propensity_model__n_estimators': 50, 'propensity_model__max_depth': 5, 'propensity_model__learning_rate': 0.04, 'propensity_model__l2_leaf_reg': 25.0, 'outcome_model__n_estimators': 300, 'outcome_model__max_depth': 5, 'outcome_model__learning_rate': 0.03, 'outcome_model__l2_leaf_reg': 10.0, 'effect_model__random_strength': 2.0, 'effect_model__n_estimators': 50, 'effect_model__max_depth': 3, 'effect_model__learning_rate': 0.03, 'effect_model__l2_leaf_reg': 15.0}",0.04383692591221075,0.04525707613771425,0.05395994951677402,0.04768465052223301,0.004475022515318778,39
21,35.78276507059733,0.8348321833143307,0.24626692136128744,0.013127221702101765,50,5,0.02,25.0,250,8,0.07,6.0,1.5,100,6,0.05,10.0,"{'propensity_model__n_estimators': 50, 'propensity_model__max_depth': 5, 'propensity_model__learning_rate': 0.02, 'propensity_model__l2_leaf_reg': 25.0, 'outcome_model__n_estimators': 250, 'outcome_model__max_depth': 8, 'outcome_model__learning_rate': 0.07, 'outcome_model__l2_leaf_reg': 6.0, 'effect_model__random_strength': 1.5, 'effect_model__n_estimators': 100, 'effect_model__max_depth': 6, 'effect_model__learning_rate': 0.05, 'effect_model__l2_leaf_reg': 10.0}",0.045766850851596624,0.05024888261180341,0.03647901790919879,0.0441649171241996,0.005734511733486309,88
22,33.96171569824219,0.99207312668395,0.2625545660654704,0.03330261812893126,50,5,0.01,25.0,300,7,0.04,7.0,2.0,150,4,0.02,15.0,"{'propensity_model__n_estimators': 50, 'propensity_model__max_depth': 5, 'propensity_model__learning_rate': 0.01, 'propensity_model__l2_leaf_reg': 25.0, 'outcome_model__n_estimators': 300, 'outcome_model__max_depth': 7, 'outcome_model__learning_rate': 0.04, 'outcome_model__l2_leaf_reg': 7.0, 'effect_model__random_strength': 2.0, 'effect_model__n_estimators': 150, 'effect_model__max_depth': 4, 'effect_model__learning_rate': 0.02, 'effect_model__l2_leaf_reg': 15.0}",0.04768014053676467,0.052632707094402265,0.04738700335166446,0.049233283660943795,0.0024067325169590454,9
23,26.546993891398113,0.6995918262901304,0.20102659861246744,0.02343834447958591,100,5,0.01,15.0,200,5,0.04,3.0,1.0,150,6,0.04,15.0,"{'propensity_model__n_estimators': 100, 'propensity_model__max_depth': 5, 'propensity_model__learning_rate': 0.01, 'propensity_model__l2_leaf_reg': 15.0, 'outcome_model__n_estimators': 200, 'outcome_model__max_depth': 5, 'outcome_model__learning_rate': 0.04, 'outcome_model__l2_leaf_reg': 3.0, 'effect_model__random_strength': 1.0, 'effect_model__n_estimators': 150, 'effect_model__max_depth': 6, 'effect_model__learning_rate': 0.04, 'effect_model__l2_leaf_reg': 15.0}",0.04583244478524359,0.055087970670143926,0.0355481727574751,0.04548952940428754,0.007980773514551768,77
24,26.953835487365723,0.14802931235010378,0.1643540859222412,0.026407265077637875,50,3,0.01,10.0,300,5,0.1,4.0,0.0,50,6,0.05,15.0,"{'propensity_model__n_estimators': 50, 'propensity_model__max_depth': 3, 'propensity_model__learning_rate': 0.01, 'propensity_model__l2_leaf_reg': 10.0, 'outcome_model__n_estimators': 300, 'outcome_model__max_depth': 5, 'outcome_model__learning_rate': 0.1, 'outcome_model__l2_leaf_reg': 4.0, 'effect_model__random_strength': 0.0, 'effect_model__n_estimators': 50, 'effect_model__max_depth': 6, 'effect_model__learning_rate': 0.05, 'effect_model__l2_leaf_reg': 15.0}",0.052956616515938554,0.046996264254181574,0.03716936131833093,0.04570741402948369,0.0065092348677283154,72
25,18.35614077250163,0.310018152130375,0.21463624636332193,0.017813049279006246,150,3,0.04,30.0,100,5,0.09000000000000001,5.0,1.5,200,6,0.03,20.0,"{'propensity_model__n_estimators': 150, 'propensity_model__max_depth': 3, 'propensity_model__learning_rate': 0.04, 'propensity_model__l2_leaf_reg': 30.0, 'outcome_model__n_estimators': 100, 'outcome_model__max_depth': 5, 'outcome_model__learning_rate': 0.09000000000000001, 'outcome_model__l2_leaf_reg': 5.0, 'effect_model__random_strength': 1.5, 'effect_model__n_estimators': 200, 'effect_model__max_depth': 6, 'effect_model__learning_rate': 0.03, 'effect_model__l2_leaf_reg': 20.0}",0.04082932498083211,0.05126293804441549,0.03942570883952361,0.04383932395492374,0.005280471518107123,91
26,18.402114629745483,0.4987517136746562,0.18651866912841797,0.016216155544534247,100,3,0.04,10.0,150,8,0.09000000000000001,6.0,0.5,200,4,0.04,20.0,"{'propensity_model__n_estimators': 100, 'propensity_model__max_depth': 3, 'propensity_model__learning_rate': 0.04, 'propensity_model__l2_leaf_reg': 10.0, 'outcome_model__n_estimators': 150, 'outcome_model__max_depth': 8, 'outcome_model__learning_rate': 0.09000000000000001, 'outcome_model__l2_leaf_reg': 6.0, 'effect_model__random_strength': 0.5, 'effect_model__n_estimators': 200, 'effect_model__max_depth': 4, 'effect_model__learning_rate': 0.04, 'effect_model__l2_leaf_reg': 20.0}",0.04601431093923675,0.05997199427068145,0.03825170537550801,0.048079336861808736,0.008986693365493946,30
27,27.55288314819336,0.41620403932079236,0.18214686711629233,0.05459701675751277,50,3,0.04,30.0,200,8,0.060000000000000005,10.0,0.5,200,3,0.04,10.0,"{'propensity_model__n_estimators': 50, 'propensity_model__max_depth': 3, 'propensity_model__learning_rate': 0.04, 'propensity_model__l2_leaf_reg': 30.0, 'outcome_model__n_estimators': 200, 'outcome_model__max_depth': 8, 'outcome_model__learning_rate': 0.060000000000000005, 'outcome_model__l2_leaf_reg': 10.0, 'effect_model__random_strength': 0.5, 'effect_model__n_estimators': 200, 'effect_model__max_depth': 3, 'effect_model__learning_rate': 0.04, 'effect_model__l2_leaf_reg': 10.0}",0.04592870838742649,0.05237676254644716,0.05059451714487456,0.049633329359582735,0.0027187328026566076,6
28,17.17137583096822,0.7779500085590056,0.12167469660441081,0.014541272485780481,100,3,0.04,15.0,200,5,0.08000000000000002,3.0,2.0,50,4,0.03,15.0,"{'propensity_model__n_estimators': 100, 'propensity_model__max_depth': 3, 'propensity_model__learning_rate': 0.04, 'propensity_model__l2_leaf_reg': 15.0, 'outcome_model__n_estimators': 200, 'outcome_model__max_depth': 5, 'outcome_model__learning_rate': 0.08000000000000002, 'outcome_model__l2_leaf_reg': 3.0, 'effect_model__random_strength': 2.0, 'effect_model__n_estimators': 50, 'effect_model__max_depth': 4, 'effect_model__learning_rate': 0.03, 'effect_model__l2_leaf_reg': 15.0}",0.050571720459240105,0.04898486526393504,0.04715485563966591,0.04890381378761369,0.001396106086029126,13
29,11.531577269236246,0.6912437689796563,0.17276358604431152,0.028404271539769547,50,4,0.01,20.0,150,6,0.03,8.0,1.0,150,3,0.03,10.0,"{'propensity_model__n_estimators': 50, 'propensity_model__max_depth': 4, 'propensity_model__learning_rate': 0.01, 'propensity_model__l2_leaf_reg': 20.0, 'outcome_model__n_estimators': 150, 'outcome_model__max_depth': 6, 'outcome_model__learning_rate': 0.03, 'outcome_model__l2_leaf_reg': 8.0, 'effect_model__random_strength': 1.0, 'effect_model__n_estimators': 150, 'effect_model__max_depth': 3, 'effect_model__learning_rate': 0.03, 'effect_model__l2_leaf_reg': 10.0}",0.048030370613956555,0.044331200958102016,0.03810956464950642,0.04349037874052166,0.004093558700140983,95
30,37.09490831693014,0.7350429770069742,0.17914541562398276,0.056850698944658856,150,4,0.01,25.0,300,7,0.05,6.0,1.5,200,3,0.03,10.0,"{'propensity_model__n_estimators': 150, 'propensity_model__max_depth': 4, 'propensity_model__learning_rate': 0.01, 'propensity_model__l2_leaf_reg': 25.0, 'outcome_model__n_estimators': 300, 'outcome_model__max_depth': 7, 'outcome_model__learning_rate': 0.05, 'outcome_model__l2_leaf_reg': 6.0, 'effect_model__random_strength': 1.5, 'effect_model__n_estimators': 200, 'effect_model__max_depth': 3, 'effect_model__learning_rate': 0.03, 'effect_model__l2_leaf_reg': 10.0}",0.04567094396286944,0.056356383919053135,0.04689388056286836,0.04964040281493032,0.004775087791521418,5
31,25.649580399195354,1.3075128707678145,0.18794997533162436,0.02840115275470584,150,5,0.05,20.0,250,5,0.03,9.0,0.5,100,6,0.02,5.0,"{'propensity_model__n_estimators': 150, 'propensity_model__max_depth': 5, 'propensity_model__learning_rate': 0.05, 'propensity_model__l2_leaf_reg': 20.0, 'outcome_model__n_estimators': 250, 'outcome_model__max_depth': 5, 'outcome_model__learning_rate': 0.03, 'outcome_model__l2_leaf_reg': 9.0, 'effect_model__random_strength': 0.5, 'effect_model__n_estimators': 100, 'effect_model__max_depth': 6, 'effect_model__learning_rate': 0.02, 'effect_model__l2_leaf_reg': 5.0}",0.04883059959593192,0.04650605558943974,0.033780128976068774,0.04303892805381348,0.0066153808900704675,98
32,22.95136046409607,1.0687843213702357,0.16009807586669922,0.07195769116428545,100,3,0.05,20.0,300,5,0.05,3.0,1.0,50,4,0.03,15.0,"{'propensity_model__n_estimators': 100, 'propensity_model__max_depth': 3, 'propensity_model__learning_rate': 0.05, 'propensity_model__l2_leaf_reg': 20.0, 'outcome_model__n_estimators': 300, 'outcome_model__max_depth': 5, 'outcome_model__learning_rate': 0.05, 'outcome_model__l2_leaf_reg': 3.0, 'effect_model__random_strength': 1.0, 'effect_model__n_estimators': 50, 'effect_model__max_depth': 4, 'effect_model__learning_rate': 0.03, 'effect_model__l2_leaf_reg': 15.0}",0.044817130274766415,0.05394655110566213,0.04245626411410694,0.04707331516484516,0.0049547587550246635,47
33,12.099559624989828,1.151882843113895,0.15059423446655273,0.032263456898099355,100,4,0.03,25.0,150,8,0.1,2.0,0.5,50,6,0.01,5.0,"{'propensity_model__n_estimators': 100, 'propensity_model__max_depth': 4, 'propensity_model__learning_rate': 0.03, 'propensity_model__l2_leaf_reg': 25.0, 'outcome_model__n_estimators': 150, 'outcome_model__max_depth': 8, 'outcome_model__learning_rate': 0.1, 'outcome_model__l2_leaf_reg': 2.0, 'effect_model__random_strength': 0.5, 'effect_model__n_estimators': 50, 'effect_model__max_depth': 6, 'effect_model__learning_rate': 0.01, 'effect_model__l2_leaf_reg': 5.0}",0.05313768918420081,0.04767413323243841,0.04750699610948057,0.04943960617537326,0.0026158296529147176,8
34,15.502460479736328,0.5309508757719293,0.16256443659464517,0.04523065867498208,150,4,0.04,25.0,150,5,0.05,5.0,0.0,200,4,0.02,10.0,"{'propensity_model__n_estimators': 150, 'propensity_model__max_depth': 4, 'propensity_model__learning_rate': 0.04, 'propensity_model__l2_leaf_reg': 25.0, 'outcome_model__n_estimators': 150, 'outcome_model__max_depth': 5, 'outcome_model__learning_rate': 0.05, 'outcome_model__l2_leaf_reg': 5.0, 'effect_model__random_strength': 0.0, 'effect_model__n_estimators': 200, 'effect_model__max_depth': 4, 'effect_model__learning_rate': 0.02, 'effect_model__l2_leaf_reg': 10.0}",0.048142573749403006,0.05487299326972883,0.03583651441358432,0.04628402714423872,0.007881942587238462,65
35,10.005079428354898,0.7957384729529297,0.14976135889689127,0.0273334622730066,100,3,0.05,10.0,150,5,0.04,1.0,1.0,150,3,0.02,15.0,"{'propensity_model__n_estimators': 100, 'propensity_model__max_depth': 3, 'propensity_model__learning_rate': 0.05, 'propensity_model__l2_leaf_reg': 10.0, 'outcome_model__n_estimators': 150, 'outcome_model__max_depth': 5, 'outcome_model__learning_rate': 0.04, 'outcome_model__l2_leaf_reg': 1.0, 'effect_model__random_strength': 1.0, 'effect_model__n_estimators': 150, 'effect_model__max_depth': 3, 'effect_model__learning_rate': 0.02, 'effect_model__l2_leaf_reg': 15.0}",0.04652962645490663,0.056879666315037464,0.041522500244204646,0.04831059767138291,0.006394765113602554,27
36,28.51678244272868,1.3145196717911913,0.21852906545003256,0.013686433372727265,150,5,0.02,20.0,300,5,0.1,10.0,1.0,50,5,0.04,20.0,"{'propensity_model__n_estimators': 150, 'propensity_model__max_depth': 5, 'propensity_model__learning_rate': 0.02, 'propensity_model__l2_leaf_reg': 20.0, 'outcome_model__n_estimators': 300, 'outcome_model__max_depth': 5, 'outcome_model__learning_rate': 0.1, 'outcome_model__l2_leaf_reg': 10.0, 'effect_model__random_strength': 1.0, 'effect_model__n_estimators': 50, 'effect_model__max_depth': 5, 'effect_model__learning_rate': 0.04, 'effect_model__l2_leaf_reg': 20.0}",0.04647881189656766,0.04918789221114804,0.04402368592625053,0.04656346334465541,0.0021091279460148543,62
